Name;SMILES
C1(=[C]N=C(N[C]C2=[C]C(=[C][C]=[C]2)C2=[C][C]=[C][C]=N2)N=[C]1)C(=O)N	=
C1(=[C]N=C(N[C]C2=[C]C(=[C][C]=[C]2)C2=[C][C]=[C][C]=N2)N=[C]1)C(=O)N	=
C1(=[C]N=C(N[C]C2=[C]C(=[C][C]=[C]2)C2=N[C]=[C][C]=[C]2)N=[C]1)C(=O)N	=
C1(=[C]N=C(N[C]C2=[C][C]=[C]C(=[C]2)C2=[C][C]=[C][C]=N2)N=[C]1)C(=O)N	=
C1(=[C]N=C(N[C]C2=[C]C(=[C][C]=[C]2)C2=N[C]=[C][C]=[C]2)N=[C]1)C(=O)N	=
C1(=[C]N=C(N[C]C2=[C]C(=[C][C]=[C]2)C2=[C][C]=[C][C]=N2)N=[C]1)C(=O)N	="
3621;"C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C][C](C2=[C]C(=[C]C(=[C]2)Cl)Cl)O)N=[C]1)C(=O)N	="
4794;"C1(=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]C(=N1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C][C]=[C]C(=[C]1)C1=NC(=[C][C]=[C]1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C][C]=[C]1)C1=NC(=[C][C]=[C]1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C][C]=[C]1)C1=NC(=[C][C]=[C]1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C][C]=[C]1)C1=NC(=[C][C]=[C]1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]C(=N1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C][C]=[C]C(=[C]1)C1=NC(=[C][C]=[C]1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=N1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C][C]=[C]1)C1=NC(=[C][C]=[C]1)C(=O)N)C(F)(F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	="
8068;"C(F)(F)(C1=[C][C]=NC(=[C]1)N[C]1[C]C([C])([C])[N]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=NC(=[C]1)N[C]1[C]C([C])([C])[N]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)N[C]1[C]C([C])([C])[N]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=NC(=[C]1)N[C]1[C]C([C])([C])[N]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=NC(=[C]1)N[C]1[C]C([C])([C])[N]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)N[C]1[C]C([C])([C])[N]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	="
2818;"C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C]N=[C]1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C]N=[C]1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C][C]=N1)[C]C1=N[C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C]N=[C]1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C]N=[C]1)[C]C1=N[C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C]N=[C]1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C][C]=N1)[C]C1=N[C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C]N=[C]1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C]N=[C]1)[C]C1=N[C]=C([C]=[C]1)C(=O)N	="
2890;"C1(=[C]C(=[C]C(=[C]1)Cl)C1([C][C]1)NC1=N[C]=C([C]=[C]1)C(=O)N)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)Cl)C1([C][C]1)NC1=N[C]=C([C]=[C]1)C(=O)N)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)Cl)C1([C][C]1)NC1=[C][C]=C([C]=N1)C(=O)N)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)C1([C][C]1)NC1=[C][C]=C([C]=N1)C(=O)N)Cl)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)C1([C][C]1)NC1=[C][C]=C([C]=N1)C(=O)N)Cl)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)Cl)C1([C][C]1)NC1=N[C]=C([C]=[C]1)C(=O)N)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)Cl)C1([C][C]1)NC1=N[C]=C([C]=[C]1)C(=O)N)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)Cl)C1([C][C]1)NC1=N[C]=C([C]=[C]1)C(=O)N)N1[C][C]([C])N[C]([C]1)[C]	=
C1(=[C]C(=[C]C(=[C]1)C1([C][C]1)NC1=N[C]=C([C]=[C]1)C(=O)N)Cl)N1[C][C]([C])N[C]([C]1)[C]	="
94;"C1(=N[C]=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=N1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=N1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=N1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=N1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=N1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=N1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=N[C]=C([C]=[C]1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=N[C]=C([C]=[C]1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	=
C1(=N[C]=[C]C(=[C]1)[C][C]NC1=[C][C]=C([C]=N1)N(=O)=O)O[C]1[C][C@@]([C])([C]1)O	="
4162;"[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C][C]O1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]O1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C][C]O1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]O1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]O1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]O1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]O1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]O1	="
7528;"C(F)(F)(C1=[C]C(=[C]C(=[C]1)O[C]1[C]O[C]1)C(F)(F)F)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)O[C]1[C]O[C]1)C(F)(F)F)[C]NC1=[C]N=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)O[C]1[C]O[C]1)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)O[C]1[C]O[C]1)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)O[C]1[C]O[C]1)C(F)(F)F)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)O[C]1[C]O[C]1)C(F)(F)F)[C]NC1=[C]N=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)O[C]1[C]O[C]1)[C]NC1=[C]N=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)O[C]1[C]O[C]1)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)O[C]1[C]O[C]1)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	="
7170;"C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)N1[C][C]O[C][C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)C(F)(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)N1[C][C]O[C][C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)C(F)(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)C(F)(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)N1[C][C]O[C][C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)C(F)(F)F)N1[C][C]O[C][C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	="
4294;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=NC(=[C]1)C1=N[C]=[C][C]=[C]1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	="
8028;"[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C([C]=[C]1)[C](O)[C]N1[C][C][C]([C]1)O)N[C]([C])C(=O)C1=[C]SC2=C1C(=O)N[C]=N2	="
8376;"[C](NC1=N[C]=C([C]=[C]1)C(=O)N)[C]C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C][C]=[C]1)Cl	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C][C]=[C]1)Cl	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]N=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)Cl	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)[C]C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)Cl	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)Cl	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)Cl	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]N=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)Cl	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]C(=[C]1)Cl	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C][C]=[C]1)Cl	="
5528;"[C](C1=[C]C(=[C]C(=[C]1)F)C1=[C]C(=[C][C]=[C]1)Cl)NC1=N[C]=C(N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)F)C1=[C][C]=[C]C(=[C]1)Cl)NC1=N[C]=C(N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)Cl)F)NC1=N[C]=C(N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)F)C1=[C][C]=[C]C(=[C]1)Cl)NC1=[C]N=C([C]=N1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)Cl)F)NC1=N[C]=C(N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)F)C1=[C]C(=[C][C]=[C]1)Cl)NC1=[C]N=C([C]=N1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)Cl)F)NC1=[C]N=C([C]=N1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)C1=[C]C(=[C][C]=[C]1)Cl)F)NC1=N[C]=C(N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]C(=[C]1)F)C1=[C][C]=[C]C(=[C]1)Cl)NC1=N[C]=C(N=[C]1)C(=O)N	="
1552;"[C](NC1=N[C]=C([C]=[C]1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)[C]C1=[C]C(=N[C]=[C]1)O[C]1[C]N[C]1	="
8086;"C(F)(F)(C1=[C]C(=[C]C(=[C]1)S[C]1[C]N[C]1)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)S[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)S[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)S[C]1[C]N[C]1)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)S[C]1[C]N[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)S[C]1[C]N[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)S[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)S[C]1[C]N[C]1)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)S[C]1[C]N[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
586;"C1([C][C]1)(C1=N[C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=N1)C1=[C]C(=[C]N=[C]1)O)NC1=[C]N=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=N1)C1=[C]C(=[C]N=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=N[C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=N1)C1=[C]C(=[C]N=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=N1)C1=[C]N=[C]C(=[C]1)O)NC1=[C]N=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=N1)C1=[C]N=[C]C(=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=N1)C1=[C]C(=[C]N=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=N1)C1=[C]C(=[C]N=[C]1)O)NC1=N[C]=C(N=[C]1)C(=O)N	="
7906;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)O[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)O[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)O[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)O[C]1[C]N[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
760;"[C](C1=[C][C]=[C]C(=N1)N[C]1[C][C]C1(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C](C1=[C][C]=[C]C(=N1)N[C]1[C][C]C1(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C](C1=NC(=[C][C]=[C]1)N[C]1[C][C]C1(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C](C1=NC(=[C][C]=[C]1)N[C]1[C][C]C1(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C](C1=[C][C]=[C]C(=N1)N[C]1[C][C]C1(F)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
[C](C1=[C][C]=[C]C(=N1)N[C]1[C][C]C1(F)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
[C](C1=NC(=[C][C]=[C]1)N[C]1[C][C]C1(F)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
[C](C1=[C][C]=[C]C(=N1)N[C]1[C][C]C1(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C](C1=NC(=[C][C]=[C]1)N[C]1[C][C]C1(F)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	="
1940;"[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C][C]=C(C(=[C]1)[C])[C]OC1=N[C]=[C][C]=[C]1)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C]([C])(C1=[C]C(=C([C]=[C]1)[C]OC1=N[C]=[C][C]=[C]1)[C])NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	="
2895;"O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	=
O=C(N[C]C1=[C][C]=C([C]=[C]1)OC1=[C][C]=N[C]=[C]1)C1=[C]SC2=C1C(=O)N[C]=N2	="
